id,name,description,unitOfMeasurement,observationType,observedArea,phenomenonTime,resultTime,thing_id,sensor_id,observedproperty_id
169,Light Sensor_169,A datastream that provides the measurements from aLight Sensor_169 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",169,169,169
170,Temperature Sensor_170,A datastream that provides the measurements from aTemperature Sensor_170 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",170,170,170
171,Temperature Sensor_171,A datastream that provides the measurements from aTemperature Sensor_171 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",171,171,171
172,CO2 Sensor_172,A datastream that provides the measurements from aCO2 Sensor_172 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",172,172,172
173,Humidity Sensor_173,A datastream that provides the measurements from aHumidity Sensor_173 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",173,173,173
174,Temperature Sensor_174,A datastream that provides the measurements from aTemperature Sensor_174 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",174,174,174
175,CO2 Sensor_175,A datastream that provides the measurements from aCO2 Sensor_175 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",175,175,175
176,Motion Sensor_176,A datastream that provides the measurements from aMotion Sensor_176 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",176,176,176
177,Motion Sensor_177,A datastream that provides the measurements from aMotion Sensor_177 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",177,177,177
178,Pressure Sensor_178,A datastream that provides the measurements from aPressure Sensor_178 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",178,178,178
179,Humidity Sensor_179,A datastream that provides the measurements from aHumidity Sensor_179 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",179,179,179
180,Light Sensor_180,A datastream that provides the measurements from aLight Sensor_180 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",180,180,180
181,Humidity Sensor_181,A datastream that provides the measurements from aHumidity Sensor_181 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",181,181,181
182,Humidity Sensor_182,A datastream that provides the measurements from aHumidity Sensor_182 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",182,182,182
183,Temperature Sensor_183,A datastream that provides the measurements from aTemperature Sensor_183 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",183,183,183
184,CO2 Sensor_184,A datastream that provides the measurements from aCO2 Sensor_184 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",184,184,184
185,CO2 Sensor_185,A datastream that provides the measurements from aCO2 Sensor_185 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",185,185,185
186,Pressure Sensor_186,A datastream that provides the measurements from aPressure Sensor_186 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",186,186,186
187,Humidity Sensor_187,A datastream that provides the measurements from aHumidity Sensor_187 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",187,187,187
188,Pressure Sensor_188,A datastream that provides the measurements from aPressure Sensor_188 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",188,188,188
189,Temperature Sensor_189,A datastream that provides the measurements from aTemperature Sensor_189 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",189,189,189
190,Motion Sensor_190,A datastream that provides the measurements from aMotion Sensor_190 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",190,190,190
191,Temperature Sensor_191,A datastream that provides the measurements from aTemperature Sensor_191 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",191,191,191
192,Motion Sensor_192,A datastream that provides the measurements from aMotion Sensor_192 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",192,192,192
193,Temperature Sensor_193,A datastream that provides the measurements from aTemperature Sensor_193 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",193,193,193
194,Humidity Sensor_194,A datastream that provides the measurements from aHumidity Sensor_194 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",194,194,194
195,Pressure Sensor_195,A datastream that provides the measurements from aPressure Sensor_195 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",195,195,195
196,CO2 Sensor_196,A datastream that provides the measurements from aCO2 Sensor_196 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",196,196,196
197,Light Sensor_197,A datastream that provides the measurements from aLight Sensor_197 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",197,197,197
198,Light Sensor_198,A datastream that provides the measurements from aLight Sensor_198 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",198,198,198
199,Temperature Sensor_199,A datastream that provides the measurements from aTemperature Sensor_199 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",199,199,199
200,CO2 Sensor_200,A datastream that provides the measurements from aCO2 Sensor_200 sensor,"{""name"": ""degree Celsius"",""symbol"": ""degC"",""definition"": ""http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius""}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,"[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)","[2023-03-25 14:00:00+00,2023-03-25 15:00:00+00)",200,200,200
