id,name,description,unitOfMeasurement,observationType,observedArea,phenomenonTime,resultTime,thing_id,sensor_id,observedproperty_id
165,CO2 Sensor_165,A datastream that provides the measurements from aCO2 Sensor_165 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,90,37,176
166,Humidity Sensor_166,A datastream that provides the measurements from aHumidity Sensor_166 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,138,134,123
167,Light Sensor_167,A datastream that provides the measurements from aLight Sensor_167 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,21,18,5
168,Humidity Sensor_168,A datastream that provides the measurements from aHumidity Sensor_168 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,112,188,197
169,Temperature Sensor_169,A datastream that provides the measurements from aTemperature Sensor_169 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,177,185,45
170,Humidity Sensor_170,A datastream that provides the measurements from aHumidity Sensor_170 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,6,143,109
171,Pressure Sensor_171,A datastream that provides the measurements from aPressure Sensor_171 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,159,135,48
172,Temperature Sensor_172,A datastream that provides the measurements from aTemperature Sensor_172 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,154,17,58
173,Motion Sensor_173,A datastream that provides the measurements from aMotion Sensor_173 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,158,155,60
174,CO2 Sensor_174,A datastream that provides the measurements from aCO2 Sensor_174 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,36,24,159
175,Motion Sensor_175,A datastream that provides the measurements from aMotion Sensor_175 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,93,91,11
176,Light Sensor_176,A datastream that provides the measurements from aLight Sensor_176 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,153,89,79
177,Humidity Sensor_177,A datastream that provides the measurements from aHumidity Sensor_177 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,108,134,36
178,Light Sensor_178,A datastream that provides the measurements from aLight Sensor_178 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,61,175,3
179,Pressure Sensor_179,A datastream that provides the measurements from aPressure Sensor_179 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,87,194,46
180,CO2 Sensor_180,A datastream that provides the measurements from aCO2 Sensor_180 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,88,13,187
181,Light Sensor_181,A datastream that provides the measurements from aLight Sensor_181 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,183,28,99
182,Temperature Sensor_182,A datastream that provides the measurements from aTemperature Sensor_182 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,131,83,112
183,Humidity Sensor_183,A datastream that provides the measurements from aHumidity Sensor_183 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,64,89,11
184,Humidity Sensor_184,A datastream that provides the measurements from aHumidity Sensor_184 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,145,46,137
185,Humidity Sensor_185,A datastream that provides the measurements from aHumidity Sensor_185 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,3,17,110
186,Light Sensor_186,A datastream that provides the measurements from aLight Sensor_186 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,155,147,176
187,Motion Sensor_187,A datastream that provides the measurements from aMotion Sensor_187 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,175,200,48
188,Pressure Sensor_188,A datastream that provides the measurements from aPressure Sensor_188 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,138,111,188
189,Motion Sensor_189,A datastream that provides the measurements from aMotion Sensor_189 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,40,38,58
190,Light Sensor_190,A datastream that provides the measurements from aLight Sensor_190 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,126,138,133
191,Humidity Sensor_191,A datastream that provides the measurements from aHumidity Sensor_191 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,51,146,13
192,Light Sensor_192,A datastream that provides the measurements from aLight Sensor_192 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,144,23,148
193,CO2 Sensor_193,A datastream that provides the measurements from aCO2 Sensor_193 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,165,113,154
194,CO2 Sensor_194,A datastream that provides the measurements from aCO2 Sensor_194 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,165,90,151
195,Humidity Sensor_195,A datastream that provides the measurements from aHumidity Sensor_195 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,167,200,118
196,Temperature Sensor_196,A datastream that provides the measurements from aTemperature Sensor_196 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,87,180,125
197,Motion Sensor_197,A datastream that provides the measurements from aMotion Sensor_197 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,48,26,79
198,Light Sensor_198,A datastream that provides the measurements from aLight Sensor_198 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,119,54,157
199,CO2 Sensor_199,A datastream that provides the measurements from aCO2 Sensor_199 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,79,61,88
200,Pressure Sensor_200,A datastream that provides the measurements from aPressure Sensor_200 sensor,"{'name': 'degree Celsius', 'symbol': 'degC', 'definition': 'http://www.qudt.org/qudt/owl/1.0.0/unit/Instances.html#DegreeCelsius'}",http://www.opengis.net/def/observationType/OGC-OM/2.0/OM_Measurement,0103000020E61000000100000005000000BA490C022B7F52C0355EBA490C624440BA490C022B7F52C0FCA9F1D24D624440F4FDD478E97E52C0FCA9F1D24D624440F4FDD478E97E52C0355EBA490C624440BA490C022B7F52C0355EBA490C624440,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,2023-03-25 14:00:00+00 / 2023-03-25 15:00:00+00,133,157,170
